list,trial_num_python,condition,stimulus,position,corrResp,coin_img,devalued_coin,stimulus_choice1,stimulus_choice2,position1,position2,phase,corrResp1,corrResp2,outcome,cond_val,outcome_choice1,outcome_choice2,cond_val1,cond_val2,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,run,event,duration,globalClock_t,routineClock_t,trial,nResp_untilRnf,resp,selected_coin,wasRnf,participant,task_ordering,hand,date,expName,n_repeat_training,credits_per_rnf,cost_response,min_resp_bet_rnf,max_resp_bet_rnf,mean_resp_bet_rnf,sigma_resp_bet_rnf,min_ITI,max_ITI,min_trial_duration,max_trial_duration,schedule,frameRate
9,1,resp2,stim/left_resp_img.png,"[0.5, 0]",left,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0,0,0,0,0.0,1.0,1.0,1.0,0,training_resp,,131.938674764941,43.7123228459386,1.0,,left,gold,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,1,resp2,stim/left_resp_img.png,"[0.5, 0]",left,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0,0,0,0,0.0,1.0,1.0,1.0,0,training_resp,,132.238744235132,44.0123688563472,1.0,,left,gold,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,1,resp2,stim/left_resp_img.png,"[0.5, 0]",left,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0,0,0,0,0.0,1.0,1.0,1.0,0,training_resp,,132.505317004165,44.2789694837993,1.0,,left,gold,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,1,resp2,stim/left_resp_img.png,"[0.5, 0]",left,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0,0,0,0,0.0,1.0,1.0,1.0,0,training_resp,,132.805299673229,44.5789512732299,1.0,,left,gold,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,1,resp2,stim/left_resp_img.png,"[0.5, 0]",left,stim/gold_coin.png,silver,,,,,training,,,gold,val,,,,,0,0,0,0,0.0,1.0,1.0,1.0,0,ITI_start,26.6666666666667,132.906496501411,44.678962211241,,,,,,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_period_start,37.5,159.608150442597,0.0,2.0,16.0,,,,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,160.487026028801,0.898253920604475,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,161.153653400484,1.5649103235919,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,161.753618445364,2.1648680374492,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,162.070243749651,2.48150741751306,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,162.353550646803,2.76481988630258,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,162.65350721695,3.06477264431305,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,162.953495751019,3.36476587026846,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,163.236821415951,3.64808625681326,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,163.520539738238,3.93140840274282,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,163.836801709724,4.24806215183344,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,164.120086320094,4.53135497320909,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,164.403393217246,4.81465981760994,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,164.720079810009,5.13133409398142,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,165.003341840347,5.41460404207464,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,165.319984152913,5.73123609088361,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,165.58667891263,5.99794668599498,2.0,11.0,right,silver,1.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,166.18690993241,6.59789912134875,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,166.486604046659,6.89786830113735,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,166.769944667234,7.1812153729843,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,167.036532978294,7.44780133815948,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,167.336588665959,7.74785497307312,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,167.603232400725,8.01449225633405,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,167.936517934781,8.34778013639152,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,168.186524312943,8.59778387530241,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,168.469891912187,8.88115616654977,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,168.76979423163,9.18105965899304,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,169.0197865339,9.43105665314943,2.0,17.0,right,silver,1.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,169.569755933597,9.98100259318017,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,169.819698383915,10.2309643977787,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,170.08638024074,10.4976125311805,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,170.369952819543,10.7809736790368,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,170.653050631634,11.0643075548578,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,170.936350490898,11.3476068276213,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,171.219916324946,11.6309181234101,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,171.503036130569,11.9142625561217,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,172.019653986325,12.4309050446609,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,172.352955355775,12.7641882327152,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,172.636380724609,13.0475487940712,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,172.9028936713,13.314158512163,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,173.202876633732,13.6141385420924,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,173.502869273187,13.9141291289125,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,173.769561980153,14.1808115722379,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,174.052802017075,14.4640694970731,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,174.319505867432,14.7307721745456,2.0,9.0,right,silver,1.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,174.852871927083,15.2641265043058,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,175.119455253007,15.5307074842276,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,175.386035939679,15.7972963819047,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,175.669394155033,16.0806501985062,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,175.952721286216,16.3639790891903,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,176.219320447417,16.6305811828934,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,176.502754906891,16.9140135896159,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,176.769282515976,17.1805473568384,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,177.069323834497,17.4805810508551,2.0,13.0,right,silver,1.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,177.602657343727,18.0139095749473,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,177.902859654743,18.3138764087344,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,178.185921984026,18.5971792005002,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,178.469203075394,18.8804555998649,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,178.752560117748,19.163820853224,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,179.052586187376,19.4638478026027,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,179.352580586332,19.7638483596966,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,179.652633341495,20.0638539020438,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,179.919218133669,20.330436934717,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,180.235829948448,20.6470865784213,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,180.552492201794,20.9637429667637,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,180.835778864916,21.247043412528,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,181.119054384646,21.5303127741208,2.0,15.0,right,silver,1.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
9,0,resp1,stim/right_resp_img.png,"[-0.5, 0]",right,stim/silver_coin.png,silver,,,,,training,,,silver,deval,,,,,0,0,0,0,1.0,0.0,2.0,0.0,0,training_resp,,181.68574412982,22.0969987070421,2.0,,right,silver,0.0,73,2,right,2022_Feb_25_1240,habits_v_MRI,5,40,1,5,30,15,5,15,30,30,60,RR,60.0789107741187
